category,amount,gender,state,city_population,is_fraud,age,hour
7.0,22.48,0.0,23.0,399,1,47,22.0
10.0,21.61,0.0,23.0,399,1,47,22.0
4.0,294.65,1.0,38.0,1946,1,34,22.0
11.0,1062.15,0.0,35.0,75903,1,67,22.0
12.0,965.64,0.0,35.0,75903,1,67,23.0
8.0,938.73,0.0,35.0,75903,1,67,23.0
10.0,19.54,0.0,23.0,399,1,47,23.0
10.0,19.83,1.0,4.0,99475,1,54,23.0
9.0,834.58,0.0,28.0,77,1,34,0.0
8.0,716.13,0.0,23.0,399,1,47,1.0
8.0,831.58,0.0,28.0,77,1,34,1.0
4.0,327.71,1.0,18.0,10150,1,81,2.0
2.0,14.1,1.0,18.0,10150,1,81,2.0
11.0,1097.35,0.0,23.0,399,1,47,2.0
4.0,310.94,1.0,18.0,10150,1,81,2.0
2.0,6.5,1.0,38.0,1946,1,34,3.0
12.0,1025.62,0.0,28.0,77,1,34,3.0
11.0,1000.9,1.0,38.0,1946,1,34,14.0
11.0,924.76,1.0,18.0,10150,1,81,14.0
11.0,997.56,1.0,38.0,1946,1,34,19.0
10.0,21.58,1.0,38.0,1946,1,34,21.0
13.0,9.4,1.0,18.0,10150,1,81,22.0
11.0,917.19,1.0,38.0,1946,1,34,22.0
11.0,1097.76,1.0,38.0,1946,1,34,22.0
11.0,955.85,1.0,38.0,1946,1,34,23.0
11.0,981.32,1.0,18.0,10150,1,81,23.0
12.0,831.73,0.0,28.0,77,1,34,23.0
5.0,19.8,0.0,23.0,399,1,47,23.0
4.0,295.4,1.0,38.0,1946,1,34,23.0
5.0,20.13,0.0,28.0,77,1,34,23.0
11.0,1103.76,0.0,28.0,77,1,34,0.0
4.0,301.32,1.0,43.0,248858,1,53,0.0
4.0,290.99,1.0,43.0,248858,1,53,1.0
12.0,922.1,0.0,28.0,77,1,34,1.0
11.0,969.63,0.0,28.0,77,1,34,2.0
12.0,1034.8,0.0,28.0,77,1,34,2.0
4.0,293.95,1.0,43.0,686,1,43,2.0
12.0,905.96,0.0,28.0,77,1,34,3.0
4.0,315.56,1.0,43.0,248858,1,53,9.0
4.0,307.64,1.0,43.0,686,1,43,9.0
11.0,970.33,1.0,18.0,10150,1,81,20.0
11.0,1052.65,1.0,18.0,10150,1,81,22.0
11.0,939.08,1.0,18.0,10150,1,81,22.0
8.0,648.99,1.0,43.0,686,1,43,22.0
4.0,287.51,1.0,43.0,686,1,43,22.0
5.0,18.05,0.0,28.0,77,1,34,22.0
11.0,1146.99,1.0,43.0,686,1,43,23.0
11.0,897.11,1.0,18.0,10150,1,81,23.0
12.0,802.49,1.0,18.0,10150,1,81,23.0
8.0,608.15,1.0,43.0,248858,1,53,0.0
4.0,292.74,1.0,43.0,248858,1,53,0.0
4.0,292.88,1.0,43.0,248858,1,53,1.0
2.0,13.08,1.0,43.0,248858,1,53,1.0
2.0,10.47,1.0,43.0,686,1,43,2.0
4.0,309.74,1.0,43.0,686,1,43,6.0
10.0,20.12,1.0,43.0,686,1,43,13.0
11.0,925.74,1.0,43.0,686,1,43,18.0
12.0,860.18,1.0,43.0,686,1,43,21.0
8.0,644.3,1.0,43.0,686,1,43,22.0
4.0,290.79,1.0,43.0,686,1,43,22.0
4.0,297.47,1.0,43.0,686,1,43,22.0
6.0,248.8,1.0,43.0,686,1,43,23.0
4.0,269.86,0.0,34.0,4895,1,65,0.0
4.0,319.18,0.0,14.0,254,1,72,1.0
2.0,11.77,0.0,34.0,4895,1,65,1.0
4.0,343.39,0.0,17.0,581,1,57,3.0
4.0,308.55,0.0,14.0,254,1,72,3.0
11.0,1084.7,0.0,34.0,4895,1,65,12.0
12.0,923.4,0.0,14.0,254,1,72,14.0
11.0,994.77,0.0,14.0,254,1,72,16.0
12.0,776.09,0.0,14.0,254,1,72,22.0
8.0,732.82,0.0,34.0,4895,1,65,22.0
12.0,876.03,0.0,14.0,254,1,72,22.0
12.0,760.51,0.0,34.0,4895,1,65,23.0
8.0,927.45,0.0,17.0,581,1,57,23.0
8.0,1049.84,0.0,34.0,4895,1,65,23.0
2.0,13.28,0.0,34.0,4895,1,65,0.0
4.0,314.79,1.0,48.0,795,1,38,0.0
3.0,15.99,0.0,14.0,254,1,72,1.0
4.0,312.03,0.0,14.0,254,1,72,1.0
4.0,291.74,1.0,48.0,795,1,38,2.0
4.0,304.08,0.0,37.0,16955,1,63,6.0
4.0,330.19,1.0,48.0,795,1,38,10.0
12.0,768.32,0.0,17.0,581,1,57,14.0
12.0,954.22,0.0,40.0,52126,1,94,14.0
11.0,1105.42,0.0,37.0,16955,1,63,16.0
11.0,901.63,0.0,14.0,254,1,72,17.0
6.0,392.42,0.0,17.0,581,1,57,17.0
12.0,713.69,1.0,48.0,795,1,38,19.0
12.0,1020.32,0.0,34.0,4895,1,65,20.0
11.0,1059.29,0.0,14.0,254,1,72,22.0
12.0,900.39,0.0,14.0,254,1,72,22.0
4.0,257.63,0.0,37.0,16955,1,63,22.0
8.0,758.79,0.0,34.0,4895,1,65,22.0
11.0,942.0,0.0,37.0,16955,1,63,22.0
8.0,778.7,1.0,48.0,795,1,38,22.0
8.0,917.89,0.0,40.0,52126,1,94,22.0
8.0,721.96,0.0,14.0,254,1,72,22.0
4.0,322.77,0.0,17.0,581,1,57,22.0
10.0,50.12,0.0,14.0,254,1,72,22.0
11.0,1286.27,0.0,14.0,254,1,72,22.0
8.0,768.0,0.0,37.0,16955,1,63,23.0
4.0,309.02,1.0,4.0,198,1,65,23.0
8.0,855.73,0.0,40.0,52126,1,94,23.0
13.0,9.9,1.0,24.0,964,1,49,23.0
11.0,992.8,0.0,34.0,4895,1,65,23.0
11.0,935.13,0.0,37.0,16955,1,63,23.0
11.0,1096.03,0.0,37.0,16955,1,63,23.0
11.0,1139.52,0.0,40.0,52126,1,94,23.0
8.0,719.82,1.0,24.0,964,1,49,23.0
4.0,333.47,0.0,17.0,581,1,57,23.0
2.0,6.79,1.0,24.0,964,1,49,0.0
2.0,8.0,1.0,48.0,795,1,38,0.0
4.0,290.65,1.0,24.0,964,1,49,0.0
4.0,317.81,1.0,48.0,795,1,38,1.0
4.0,282.12,0.0,34.0,151022,1,85,1.0
2.0,11.95,1.0,48.0,795,1,38,1.0
2.0,9.91,0.0,37.0,16955,1,63,1.0
4.0,289.27,0.0,34.0,151022,1,85,1.0
2.0,8.31,0.0,34.0,151022,1,85,1.0
2.0,10.25,0.0,40.0,52126,1,94,2.0
4.0,271.04,0.0,34.0,151022,1,85,3.0
4.0,311.48,1.0,4.0,198,1,65,3.0
2.0,9.13,1.0,24.0,964,1,49,5.0
4.0,257.47,0.0,37.0,16955,1,63,7.0
4.0,299.18,1.0,48.0,795,1,38,9.0
11.0,880.19,1.0,4.0,198,1,65,13.0
11.0,1016.64,0.0,34.0,151022,1,85,15.0
8.0,702.32,0.0,34.0,151022,1,85,19.0
8.0,696.29,1.0,24.0,964,1,49,22.0
8.0,883.32,0.0,40.0,52126,1,94,22.0
11.0,942.03,0.0,34.0,151022,1,85,22.0
11.0,929.06,0.0,40.0,52126,1,94,22.0
8.0,836.07,1.0,48.0,795,1,38,22.0
12.0,957.09,0.0,37.0,16955,1,63,22.0
4.0,297.76,1.0,48.0,795,1,38,22.0
11.0,1016.26,0.0,37.0,16955,1,63,23.0
4.0,289.74,1.0,24.0,964,1,49,23.0
10.0,45.24,1.0,4.0,198,1,65,23.0
11.0,900.06,1.0,24.0,964,1,49,23.0
11.0,1140.72,0.0,37.0,16955,1,63,23.0
8.0,786.4,1.0,4.0,198,1,65,23.0
9.0,7.72,1.0,48.0,795,1,38,23.0
11.0,892.68,0.0,40.0,52126,1,94,23.0
11.0,848.89,0.0,40.0,52126,1,94,23.0
2.0,11.98,1.0,34.0,4299,1,55,1.0
4.0,288.97,0.0,34.0,151022,1,85,1.0
12.0,927.18,1.0,34.0,4299,1,55,19.0
11.0,1036.91,1.0,34.0,4299,1,55,22.0
8.0,802.15,0.0,34.0,151022,1,85,22.0
12.0,960.0,1.0,34.0,4299,1,55,22.0
8.0,776.27,1.0,34.0,4299,1,55,23.0
4.0,312.48,1.0,34.0,4299,1,55,3.0
11.0,985.29,1.0,34.0,4299,1,55,22.0
8.0,616.23,1.0,34.0,4299,1,55,23.0
11.0,980.79,1.0,34.0,4299,1,55,23.0
8.0,716.52,1.0,34.0,4299,1,55,23.0
2.0,9.76,0.0,38.0,166081,1,25,0.0
4.0,283.62,0.0,38.0,166081,1,25,1.0
4.0,289.12,1.0,50.0,110,1,51,1.0
8.0,959.53,0.0,38.0,166081,1,25,2.0
4.0,325.35,1.0,50.0,110,1,51,2.0
4.0,280.64,1.0,50.0,110,1,51,3.0
6.0,259.17,0.0,27.0,186140,1,41,22.0
8.0,828.73,1.0,50.0,110,1,51,22.0
11.0,853.8,1.0,50.0,110,1,51,22.0
0.0,468.05,0.0,38.0,166081,1,25,23.0
12.0,788.62,0.0,38.0,166081,1,25,23.0
11.0,1131.32,0.0,38.0,166081,1,25,23.0
4.0,284.58,0.0,14.0,12626,1,28,0.0
4.0,295.85,1.0,50.0,110,1,51,0.0
8.0,911.75,1.0,23.0,272,1,23,0.0
4.0,301.63,0.0,42.0,198659,1,80,0.0
4.0,286.63,0.0,38.0,166081,1,25,0.0
4.0,348.01,0.0,37.0,1420,1,58,1.0
8.0,893.06,0.0,14.0,12626,1,28,1.0
2.0,10.3,0.0,14.0,12626,1,28,2.0
3.0,16.73,0.0,37.0,1420,1,58,2.0
4.0,314.25,0.0,42.0,198659,1,80,2.0
2.0,10.42,1.0,23.0,272,1,23,2.0
4.0,302.22,1.0,23.0,272,1,23,3.0
4.0,288.7,0.0,14.0,12626,1,28,3.0
4.0,297.4,0.0,14.0,12626,1,28,3.0
4.0,306.23,1.0,23.0,272,1,23,5.0
2.0,8.45,1.0,23.0,272,1,23,5.0
8.0,719.27,0.0,14.0,12626,1,28,6.0
4.0,309.35,0.0,37.0,1420,1,58,10.0
1.0,123.61,1.0,50.0,110,1,51,16.0
8.0,763.2,0.0,37.0,1420,1,58,18.0
9.0,9.39,0.0,38.0,166081,1,25,22.0
11.0,805.81,1.0,23.0,272,1,23,22.0
8.0,935.83,1.0,50.0,110,1,51,22.0
11.0,968.46,0.0,14.0,12626,1,28,22.0
12.0,912.51,1.0,50.0,110,1,51,22.0
0.0,615.49,0.0,37.0,1420,1,58,22.0
8.0,865.3,0.0,42.0,198659,1,80,22.0
11.0,1089.43,1.0,23.0,272,1,23,22.0
8.0,800.9,0.0,42.0,198659,1,80,22.0
11.0,937.62,1.0,23.0,272,1,23,22.0
11.0,972.69,0.0,38.0,166081,1,25,22.0
12.0,1030.21,0.0,42.0,198659,1,80,22.0
11.0,891.97,1.0,23.0,272,1,23,22.0
9.0,8.37,0.0,14.0,12626,1,28,23.0
11.0,1073.84,0.0,37.0,1420,1,58,23.0
10.0,20.98,0.0,27.0,186140,1,41,23.0
11.0,920.07,0.0,37.0,1420,1,58,23.0
8.0,803.95,0.0,37.0,1420,1,58,23.0
8.0,901.62,0.0,42.0,198659,1,80,23.0
4.0,362.56,0.0,37.0,1420,1,58,23.0
12.0,787.51,0.0,37.0,1420,1,58,23.0
7.0,20.54,1.0,23.0,272,1,23,23.0
12.0,1200.74,1.0,23.0,272,1,23,23.0
9.0,8.24,1.0,23.0,272,1,23,23.0
4.0,297.37,0.0,37.0,1420,1,58,0.0
4.0,348.36,0.0,37.0,1420,1,58,2.0
4.0,357.5,0.0,37.0,1420,1,58,2.0
4.0,336.15,0.0,14.0,12626,1,28,3.0
4.0,285.18,0.0,14.0,12626,1,28,9.0
11.0,1078.8,1.0,23.0,272,1,23,14.0
8.0,881.13,1.0,23.0,272,1,23,14.0
11.0,1002.04,1.0,23.0,272,1,23,15.0
6.0,228.96,1.0,23.0,272,1,23,18.0
13.0,10.99,1.0,23.0,272,1,23,18.0
12.0,833.74,0.0,32.0,641349,1,57,21.0
10.0,20.25,0.0,32.0,641349,1,57,22.0
8.0,801.83,0.0,32.0,641349,1,57,22.0
11.0,1016.39,0.0,14.0,12626,1,28,22.0
0.0,695.53,0.0,37.0,1420,1,58,22.0
11.0,1156.15,0.0,32.0,641349,1,57,22.0
11.0,995.63,0.0,32.0,641349,1,57,22.0
12.0,875.17,0.0,32.0,641349,1,57,23.0
4.0,321.17,0.0,32.0,641349,1,57,23.0
11.0,1292.21,1.0,23.0,272,1,23,23.0
9.0,51.02,0.0,37.0,1420,1,58,23.0
11.0,934.79,0.0,14.0,12626,1,28,23.0
8.0,664.64,0.0,32.0,641349,1,57,23.0
8.0,686.74,0.0,42.0,198659,1,80,23.0
11.0,1024.04,1.0,23.0,272,1,23,23.0
12.0,709.16,0.0,14.0,12626,1,28,23.0
4.0,281.68,0.0,32.0,641349,1,57,0.0
4.0,281.77,1.0,9.0,3776,1,47,0.0
2.0,9.72,0.0,32.0,641349,1,57,1.0
4.0,293.68,0.0,32.0,641349,1,57,2.0
11.0,1000.46,1.0,9.0,3776,1,47,22.0
8.0,855.69,1.0,10.0,4138,1,55,22.0
8.0,749.92,0.0,32.0,641349,1,57,22.0
12.0,1084.51,1.0,10.0,4138,1,55,22.0
11.0,1063.4,1.0,9.0,3776,1,47,23.0
11.0,1125.97,1.0,9.0,3776,1,47,23.0
4.0,284.59,1.0,9.0,3776,1,47,0.0
2.0,9.4,1.0,9.0,3776,1,47,1.0
4.0,322.44,1.0,10.0,4138,1,55,3.0
4.0,335.24,1.0,10.0,4138,1,55,3.0
11.0,905.1,1.0,10.0,4138,1,55,20.0
8.0,823.65,1.0,10.0,4138,1,55,22.0
5.0,21.37,1.0,9.0,3776,1,47,22.0
11.0,1032.46,1.0,9.0,3776,1,47,22.0
11.0,866.4,1.0,9.0,3776,1,47,22.0
11.0,1079.81,1.0,9.0,3776,1,47,23.0
11.0,1024.61,1.0,10.0,4138,1,55,23.0
11.0,966.67,1.0,10.0,4138,1,55,23.0
11.0,1258.71,1.0,9.0,3776,1,47,23.0
8.0,840.87,1.0,9.0,3776,1,47,23.0
12.0,871.27,1.0,32.0,923,1,60,22.0
9.0,51.66,1.0,32.0,923,1,60,22.0
4.0,327.19,1.0,34.0,397,1,92,1.0
11.0,1147.45,0.0,14.0,1213,1,33,3.0
2.0,24.18,1.0,34.0,397,1,92,7.0
4.0,301.36,1.0,34.0,397,1,92,11.0
4.0,340.18,1.0,32.0,923,1,60,12.0
0.0,432.63,0.0,14.0,1213,1,33,15.0
12.0,671.44,1.0,32.0,923,1,60,21.0
11.0,825.04,1.0,34.0,397,1,92,22.0
7.0,19.11,0.0,14.0,1213,1,33,22.0
11.0,876.08,1.0,34.0,397,1,92,23.0
8.0,806.03,1.0,32.0,923,1,60,23.0
13.0,11.04,0.0,14.0,1213,1,33,23.0
11.0,869.13,1.0,34.0,397,1,92,23.0
2.0,18.96,1.0,34.0,397,1,92,0.0
4.0,303.13,1.0,43.0,53,1,32,0.0
4.0,283.61,1.0,43.0,53,1,32,0.0
2.0,13.02,1.0,22.0,134056,1,44,0.0
4.0,298.27,0.0,42.0,5577,1,59,0.0
4.0,289.04,1.0,22.0,134056,1,44,0.0
4.0,327.16,1.0,34.0,397,1,92,2.0
2.0,8.26,0.0,14.0,1213,1,33,2.0
8.0,785.38,1.0,22.0,134056,1,44,3.0
3.0,7.83,0.0,14.0,1213,1,33,3.0
4.0,300.08,0.0,42.0,5577,1,59,3.0
4.0,330.72,1.0,34.0,397,1,92,5.0
7.0,18.23,0.0,14.0,1213,1,33,22.0
5.0,18.79,0.0,42.0,5577,1,59,22.0
11.0,1016.56,1.0,43.0,53,1,32,22.0
4.0,330.29,1.0,43.0,53,1,32,22.0
9.0,8.01,1.0,43.0,53,1,32,22.0
8.0,791.35,1.0,22.0,134056,1,44,22.0
10.0,18.55,0.0,14.0,1213,1,33,23.0
4.0,352.48,1.0,34.0,397,1,92,23.0
12.0,895.09,1.0,34.0,397,1,92,23.0
10.0,20.98,0.0,14.0,1213,1,33,23.0
4.0,336.72,1.0,22.0,134056,1,44,0.0
4.0,284.63,1.0,22.0,134056,1,44,0.0
4.0,316.11,1.0,22.0,134056,1,44,0.0
4.0,295.48,1.0,43.0,53,1,32,1.0
4.0,308.52,1.0,22.0,134056,1,44,1.0
4.0,293.62,0.0,42.0,5577,1,59,2.0
4.0,289.91,1.0,43.0,53,1,32,9.0
5.0,17.83,1.0,27.0,14783,1,68,19.0
11.0,912.71,1.0,27.0,14783,1,68,22.0
12.0,949.57,0.0,42.0,5577,1,59,22.0
12.0,598.9,1.0,22.0,134056,1,44,22.0
12.0,1093.85,1.0,27.0,14783,1,68,22.0
9.0,7.88,1.0,27.0,14783,1,68,22.0
8.0,779.87,1.0,27.0,14783,1,68,22.0
9.0,7.59,0.0,42.0,5577,1,59,22.0
11.0,942.86,1.0,22.0,134056,1,44,22.0
12.0,815.48,1.0,22.0,134056,1,44,22.0
11.0,1042.38,0.0,42.0,5577,1,59,23.0
4.0,328.17,1.0,43.0,53,1,32,23.0
7.0,17.21,1.0,43.0,53,1,32,23.0
4.0,316.4,1.0,27.0,14783,1,68,23.0
6.0,182.62,1.0,22.0,134056,1,44,23.0
11.0,1028.7,1.0,43.0,53,1,32,23.0
11.0,1031.72,0.0,42.0,5577,1,59,23.0
2.0,6.56,1.0,23.0,2916,1,89,0.0
2.0,10.46,1.0,23.0,2916,1,89,1.0
10.0,16.42,1.0,23.0,2916,1,89,22.0
11.0,1004.14,1.0,27.0,14783,1,68,23.0
7.0,20.15,1.0,23.0,2916,1,89,23.0
8.0,726.14,1.0,14.0,27020,1,38,3.0
11.0,1031.32,1.0,14.0,27020,1,38,14.0
8.0,823.23,1.0,14.0,27020,1,38,21.0
13.0,8.76,1.0,23.0,2916,1,89,22.0
11.0,833.36,1.0,23.0,2916,1,89,22.0
5.0,17.7,1.0,14.0,27020,1,38,22.0
11.0,1054.22,1.0,23.0,2916,1,89,22.0
11.0,1025.92,1.0,14.0,27020,1,38,23.0
7.0,21.51,1.0,14.0,27020,1,38,23.0
8.0,934.81,1.0,23.0,2916,1,89,23.0
11.0,1126.71,1.0,23.0,2916,1,89,23.0
0.0,479.42,0.0,45.0,116155,1,41,0.0
4.0,349.92,1.0,14.0,27020,1,38,1.0
4.0,304.75,1.0,14.0,27020,1,38,2.0
11.0,1001.75,0.0,45.0,116155,1,41,2.0
12.0,704.03,0.0,45.0,116155,1,41,2.0
12.0,749.49,0.0,45.0,116155,1,41,2.0
2.0,6.23,1.0,22.0,3764,1,57,3.0
12.0,906.23,0.0,1.0,1089,1,52,6.0
1.0,114.15,0.0,1.0,1089,1,52,13.0
10.0,20.78,0.0,45.0,116155,1,41,22.0
12.0,997.72,1.0,22.0,3764,1,57,22.0
6.0,218.32,0.0,1.0,1089,1,52,22.0
7.0,22.06,0.0,45.0,116155,1,41,22.0
12.0,744.65,1.0,14.0,27020,1,38,22.0
5.0,22.85,0.0,45.0,116155,1,41,22.0
11.0,983.73,1.0,14.0,27020,1,38,22.0
11.0,1014.39,1.0,14.0,27020,1,38,23.0
11.0,961.2,1.0,22.0,3764,1,57,23.0
2.0,9.59,0.0,45.0,116155,1,41,1.0
11.0,1003.34,0.0,1.0,1089,1,52,1.0
12.0,1069.04,0.0,1.0,1089,1,52,1.0
2.0,6.78,1.0,22.0,3764,1,57,1.0
4.0,278.87,1.0,22.0,3764,1,57,3.0
8.0,782.17,1.0,22.0,3764,1,57,13.0
11.0,970.02,1.0,22.0,3764,1,57,14.0
8.0,828.62,1.0,22.0,3764,1,57,22.0
10.0,20.6,0.0,1.0,1089,1,52,22.0
1.0,121.17,0.0,1.0,1089,1,52,22.0
8.0,867.56,0.0,48.0,878,1,49,1.0
4.0,357.78,0.0,48.0,878,1,49,3.0
4.0,305.84,1.0,21.0,47,1,73,3.0
4.0,379.73,0.0,48.0,878,1,49,7.0
12.0,916.56,1.0,21.0,47,1,73,17.0
1.0,125.12,0.0,48.0,878,1,49,22.0
5.0,18.83,0.0,48.0,878,1,49,23.0
4.0,311.02,0.0,12.0,1075,1,27,0.0
4.0,287.45,0.0,34.0,4431,1,98,0.0
4.0,298.7,0.0,29.0,121,1,28,0.0
2.0,10.44,0.0,29.0,121,1,28,0.0
4.0,300.27,0.0,29.0,121,1,28,1.0
4.0,299.49,0.0,29.0,121,1,28,1.0
4.0,302.05,0.0,12.0,1075,1,27,1.0
2.0,17.22,1.0,21.0,47,1,73,1.0
2.0,8.75,0.0,48.0,878,1,49,1.0
2.0,9.21,0.0,29.0,121,1,28,2.0
8.0,765.47,0.0,48.0,878,1,49,2.0
2.0,14.02,0.0,34.0,67100,1,87,2.0
4.0,292.71,0.0,12.0,1075,1,27,2.0
4.0,369.96,0.0,48.0,878,1,49,3.0
4.0,340.69,0.0,48.0,878,1,49,3.0
4.0,285.81,0.0,29.0,121,1,28,3.0
4.0,320.83,0.0,34.0,4431,1,98,3.0
4.0,320.85,0.0,12.0,1075,1,27,6.0
4.0,279.59,0.0,12.0,1075,1,27,10.0
7.0,20.27,0.0,29.0,121,1,28,14.0
11.0,1021.53,0.0,12.0,1075,1,27,18.0
8.0,669.3,1.0,21.0,47,1,73,21.0
11.0,1165.94,0.0,29.0,121,1,28,22.0
11.0,942.93,0.0,29.0,121,1,28,22.0
12.0,913.21,1.0,21.0,47,1,73,22.0
8.0,840.98,0.0,34.0,4431,1,98,22.0
11.0,940.76,1.0,12.0,568,1,55,22.0
11.0,1085.73,0.0,34.0,4431,1,98,22.0
1.0,116.77,1.0,12.0,568,1,55,22.0
11.0,1078.92,0.0,29.0,121,1,28,22.0
11.0,964.75,0.0,12.0,1075,1,27,22.0
4.0,304.93,0.0,34.0,4431,1,98,22.0
11.0,901.2,1.0,12.0,568,1,55,22.0
11.0,1010.74,0.0,34.0,67100,1,87,22.0
11.0,1111.8,0.0,34.0,67100,1,87,22.0
11.0,907.95,1.0,21.0,47,1,73,23.0
4.0,314.36,0.0,34.0,67100,1,87,23.0
8.0,763.4,1.0,12.0,568,1,55,23.0
11.0,898.42,0.0,34.0,67100,1,87,23.0
13.0,9.15,0.0,29.0,121,1,28,23.0
11.0,996.11,0.0,29.0,121,1,28,23.0
8.0,659.33,0.0,29.0,121,1,28,23.0
13.0,9.89,0.0,29.0,121,1,28,23.0
8.0,795.06,0.0,12.0,1075,1,27,23.0
8.0,811.46,0.0,34.0,67100,1,87,23.0
8.0,798.77,0.0,34.0,67100,1,87,23.0
11.0,956.7,0.0,29.0,121,1,28,23.0
8.0,741.78,0.0,29.0,121,1,28,23.0
7.0,18.04,0.0,48.0,878,1,49,23.0
8.0,803.49,0.0,34.0,4431,1,98,23.0
3.0,10.54,0.0,29.0,121,1,28,0.0
4.0,296.89,1.0,1.0,190178,1,65,1.0
2.0,13.49,0.0,35.0,36784,1,83,1.0
2.0,10.91,0.0,34.0,4431,1,98,1.0
4.0,307.7,0.0,29.0,121,1,28,1.0
4.0,293.04,0.0,34.0,4431,1,98,1.0
4.0,328.75,0.0,29.0,121,1,28,1.0
4.0,315.99,1.0,1.0,190178,1,65,2.0
2.0,8.97,0.0,12.0,1075,1,27,2.0
4.0,319.32,0.0,35.0,36784,1,83,2.0
4.0,306.79,0.0,12.0,1075,1,27,3.0
4.0,294.51,0.0,34.0,4431,1,98,3.0
4.0,277.87,0.0,35.0,36784,1,83,3.0
4.0,306.8,1.0,1.0,190178,1,65,7.0
4.0,310.49,1.0,12.0,568,1,55,17.0
8.0,899.58,1.0,12.0,568,1,55,20.0
13.0,10.64,1.0,1.0,190178,1,65,21.0
4.0,316.87,1.0,12.0,568,1,55,22.0
12.0,1134.6,0.0,35.0,36784,1,83,22.0
8.0,817.64,0.0,34.0,67100,1,87,22.0
11.0,846.25,1.0,12.0,568,1,55,22.0
11.0,909.49,0.0,34.0,67100,1,87,22.0
11.0,1091.47,0.0,34.0,4431,1,98,22.0
12.0,874.98,0.0,34.0,67100,1,87,22.0
11.0,1041.68,0.0,35.0,36784,1,83,22.0
9.0,8.13,0.0,35.0,36784,1,83,23.0
12.0,951.68,1.0,1.0,190178,1,65,23.0
0.0,431.21,0.0,34.0,4431,1,98,23.0
11.0,1002.61,0.0,34.0,67100,1,87,23.0
12.0,1139.57,1.0,1.0,190178,1,65,23.0
11.0,931.07,1.0,1.0,190178,1,65,23.0
11.0,1131.0,0.0,12.0,1075,1,27,23.0
2.0,8.9,1.0,1.0,190178,1,65,0.0
12.0,877.52,0.0,35.0,36784,1,83,17.0
8.0,749.98,1.0,1.0,190178,1,65,22.0
7.0,23.01,0.0,35.0,36784,1,83,22.0
4.0,353.39,0.0,16.0,2691,1,30,0.0
1.0,116.26,0.0,16.0,2691,1,30,0.0
2.0,10.13,1.0,12.0,7297,1,34,0.0
9.0,7.3,0.0,16.0,2691,1,30,0.0
2.0,10.29,1.0,12.0,7297,1,34,1.0
2.0,16.6,1.0,49.0,365,1,54,1.0
8.0,779.79,1.0,12.0,7297,1,34,1.0
2.0,11.11,0.0,16.0,2691,1,30,2.0
4.0,289.23,1.0,49.0,365,1,54,3.0
2.0,9.07,1.0,12.0,7297,1,34,4.0
5.0,21.29,0.0,16.0,2691,1,30,15.0
12.0,1025.34,1.0,49.0,365,1,54,20.0
10.0,49.17,1.0,49.0,365,1,54,22.0
12.0,747.73,1.0,12.0,7297,1,34,22.0
11.0,869.29,1.0,49.0,365,1,54,22.0
9.0,8.66,1.0,12.0,7297,1,34,22.0
11.0,946.02,1.0,12.0,7297,1,34,22.0
11.0,1238.3,1.0,12.0,7297,1,34,22.0
7.0,23.05,0.0,16.0,2691,1,30,22.0
10.0,19.64,0.0,16.0,2691,1,30,22.0
7.0,18.52,0.0,16.0,2691,1,30,23.0
8.0,862.09,1.0,49.0,365,1,54,23.0
12.0,880.99,1.0,49.0,365,1,54,23.0
3.0,14.69,1.0,49.0,365,1,54,0.0
12.0,788.9,0.0,16.0,2691,1,30,1.0
12.0,755.85,0.0,16.0,2691,1,30,1.0
9.0,8.3,0.0,16.0,2691,1,30,1.0
12.0,744.23,0.0,38.0,1526206,1,52,1.0
2.0,18.71,1.0,49.0,365,1,54,2.0
3.0,13.1,0.0,16.0,2691,1,30,3.0
9.0,7.77,0.0,16.0,2691,1,30,9.0
0.0,559.27,0.0,16.0,2691,1,30,11.0
5.0,21.55,0.0,16.0,2691,1,30,17.0
11.0,758.33,1.0,49.0,365,1,54,19.0
6.0,247.83,0.0,38.0,1526206,1,52,21.0
11.0,896.22,1.0,49.0,365,1,54,22.0
11.0,1022.46,1.0,12.0,7297,1,34,22.0
4.0,328.03,1.0,49.0,365,1,54,22.0
11.0,1033.69,1.0,49.0,365,1,54,22.0
10.0,24.37,0.0,38.0,1526206,1,52,22.0
1.0,113.7,1.0,49.0,365,1,54,23.0
6.0,229.85,0.0,16.0,2691,1,30,23.0
13.0,9.68,1.0,12.0,7297,1,34,23.0
8.0,796.29,1.0,49.0,365,1,54,23.0
2.0,13.17,0.0,50.0,1645,1,38,1.0
2.0,11.74,0.0,50.0,1645,1,38,2.0
1.0,101.79,0.0,38.0,1526206,1,52,5.0
5.0,20.17,0.0,38.0,1526206,1,52,16.0
6.0,243.17,0.0,38.0,1526206,1,52,22.0
10.0,19.16,0.0,50.0,1645,1,38,23.0
2.0,10.45,0.0,20.0,3862,1,61,1.0
3.0,12.46,0.0,20.0,3862,1,61,11.0
12.0,830.06,0.0,50.0,1645,1,38,22.0
6.0,261.79,0.0,50.0,1645,1,38,22.0
0.0,594.09,0.0,50.0,1645,1,38,23.0
1.0,130.08,0.0,50.0,1645,1,38,23.0
10.0,20.41,0.0,50.0,1645,1,38,23.0
7.0,19.23,0.0,50.0,1645,1,38,23.0
12.0,952.43,0.0,20.0,3862,1,61,23.0
4.0,281.19,0.0,20.0,3862,1,61,1.0
